concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
2000010355,Haloperidol,Drug,mimiciv_drug_ndc,Prescription Drug,,HALOPERIDOL ,1970-01-01,2099-12-31,
2000010356,Methylprednisolone,Drug,mimiciv_drug_ndc,Prescription Drug,,Methylprednisolone Na Succ. 1 SYRINGE,1970-01-01,2099-12-31,
2000010357,Dutasteride 0.5 MG [Avodart],Drug,mimiciv_drug_ndc,Prescription Drug,,Avodart  0.5MG 0.5 MG,1970-01-01,2099-12-31,
2000010358,alpha 1-Antitrypsin Injection [Aralast],Drug,mimiciv_drug_ndc,Prescription Drug,,Aralast 800mg vials,1970-01-01,2099-12-31,
2000010359,nepafenac 1 MG/ML Ophthalmic Suspension,Drug,mimiciv_drug_ndc,Prescription Drug,,"nepafenac 0.1 % Eye Drops, Susp",1970-01-01,2099-12-31,
2000010360,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],Drug,mimiciv_drug_ndc,Prescription Drug,,Symbicort 160-4.5 160-4.5,1970-01-01,2099-12-31,
2000010361,Verapamil hydrochloride 100 MG [Verelan],Drug,mimiciv_drug_ndc,Prescription Drug,,Verelan PM 100 mg Cap,1970-01-01,2099-12-31,
2000010362,Bendroflumethiazide 5 MG / Nadolol 40 MG [Corzide],Drug,mimiciv_drug_ndc,Prescription Drug,,Corzide 40/5,1970-01-01,2099-12-31,
2000010363,Lidocaine,Drug,mimiciv_drug_ndc,Prescription Drug,,Lidocaine Jelly 2% (Urojet) ,1970-01-01,2099-12-31,
2000010364,Valproate,Drug,mimiciv_drug_ndc,Prescription Drug,,Valproate Sodium 500MG/5ML VL,1970-01-01,2099-12-31,
2000010365,Folic Acid / Vitamin B 12 / Vitamin B6 Oral Tablet [Foltx],Drug,mimiciv_drug_ndc,Prescription Drug,,Foltx 1 tab,1970-01-01,2099-12-31,
2000010366,Carbachol 30 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Carbachol 3 % Eye Drops,1970-01-01,2099-12-31,
2000010367,Triamcinolone Metered Dose Nasal Spray [Nasacort],Drug,mimiciv_drug_ndc,Prescription Drug,,Nasacort 1,1970-01-01,2099-12-31,
2000010368,Thalidomide 200 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Thalidomide 200mg,1970-01-01,2099-12-31,
2000010369,Metoprolol,Drug,mimiciv_drug_ndc,Prescription Drug,,Metoprolol Tartrate ,1970-01-01,2099-12-31,
2000010370,Cellulose Oral Powder [Unifiber],Drug,mimiciv_drug_ndc,Prescription Drug,,Unifiber ea,1970-01-01,2099-12-31,
2000010371,Papain 26.5 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Papain 2.5 % Solution 60ml Bottle,1970-01-01,2099-12-31,
2000010372,Fluorouracil 50 MG/ML [Efudex],Drug,mimiciv_drug_ndc,Prescription Drug,,Efudex 5%,1970-01-01,2099-12-31,
2000010373,thyroid (USP) 32.5 MG [Nature-Throid],Drug,mimiciv_drug_ndc,Prescription Drug,,Nature-Throid 32.5 mg Tab,1970-01-01,2099-12-31,
2000010374,temozolomide 20 MG Oral Capsule [Temodar],Drug,mimiciv_drug_ndc,Prescription Drug,,Temodar 20 mg Cap,1970-01-01,2099-12-31,
2000010375,Tobramycin,Drug,mimiciv_drug_ndc,Prescription Drug,,Tobramycin Fortified Ophth. Soln. 15mg/ml,1970-01-01,2099-12-31,
2000010376,bimatoprost 0.3 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,bimatoprost 0.03 % Eye Drops,1970-01-01,2099-12-31,
2000010377,insulin detemir 100 UNT/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Insulin Detemir 100 unit/mL Sub-Q,1970-01-01,2099-12-31,
2000010378,Loratadine 10 MG [Alavert],Drug,mimiciv_drug_ndc,Prescription Drug,,Alavert 10,1970-01-01,2099-12-31,
2000010379,Ofloxacin,Drug,mimiciv_drug_ndc,Prescription Drug,,ofloxacin 0.3%,1970-01-01,2099-12-31,
2000010380,Loratadine 10 MG [Tavist Non-Sedating],Drug,mimiciv_drug_ndc,Prescription Drug,,Tavist 10 mg,1970-01-01,2099-12-31,
2000010381,exenatide,Drug,mimiciv_drug_ndc,Prescription Drug,,exenatide 20 mcg,1970-01-01,2099-12-31,
2000010382,heparin,Drug,mimiciv_drug_ndc,Prescription Drug,,Heparin ,1970-01-01,2099-12-31,
2000010383,Potassium Chloride,Drug,mimiciv_drug_ndc,Prescription Drug,,POTASSIUM CHLORIDE ,1970-01-01,2099-12-31,
2000010384,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort],Drug,mimiciv_drug_ndc,Prescription Drug,,Symbicort 160 mcg-4.5 mcg/Actuation HFA Aerosol Inhaler,1970-01-01,2099-12-31,
2000010385,Brimonidine tartrate 1.5 MG/ML Ophthalmic Solution [Alphagan],Drug,mimiciv_drug_ndc,Prescription Drug,,Alphagan P 0.15 % Eye Drops,1970-01-01,2099-12-31,
2000010386,coenzyme Q10 200 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,coenzyme Q10 200mg,1970-01-01,2099-12-31,
2000010387,insulin detemir 100 UNT/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,insulin detemir 100 unit/mL Sub-Q Pen,1970-01-01,2099-12-31,
2000010388,Fentanyl,Drug,mimiciv_drug_ndc,Prescription Drug,,Fentanyl Citrate ,1970-01-01,2099-12-31,
2000010389,Cyanocobalamin Co57,Drug,mimiciv_drug_ndc,Prescription Drug,,Cyanocobalamin 100mcg tab,1970-01-01,2099-12-31,
2000010390,coenzyme Q10 30 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Coenzyme Q10 30,1970-01-01,2099-12-31,
2000010391,Ketorolac Tromethamine 4 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Ketorolac Tromethamine 0.4%,1970-01-01,2099-12-31,
2000010392,Clobetasol Propionate 0.0005 MG/MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Clobetasol Propionate 0.05%,1970-01-01,2099-12-31,
2000010393,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],Drug,mimiciv_drug_ndc,Prescription Drug,,Symbicort 160-4.5mcg 160-4.5mcg,1970-01-01,2099-12-31,
2000010394,bosentan 125 MG Oral Tablet [Tracleer],Drug,mimiciv_drug_ndc,Prescription Drug,,Bosentan (Tracleer) 125 mg tablet,1970-01-01,2099-12-31,
2000010395,Fentanyl,Drug,mimiciv_drug_ndc,Prescription Drug,,Fentanyl Citrate 800-1600 mcg,1970-01-01,2099-12-31,
2000010396,telbivudine 600 MG [Tyzeka],Drug,mimiciv_drug_ndc,Prescription Drug,,Tyzeka (Telbivudine) 600 mg,1970-01-01,2099-12-31,
2000010397,Interferon Alfa-2a,Drug,mimiciv_drug_ndc,Prescription Drug,,Interferon Alfa 2A 3 mu,1970-01-01,2099-12-31,
2000010398,Lidocaine,Drug,mimiciv_drug_ndc,Prescription Drug,,"Lidocaine 1%/Epi 1::100,000 ",1970-01-01,2099-12-31,
2000010399,bimatoprost 0.3 MG/ML [Lumigan],Drug,mimiciv_drug_ndc,Prescription Drug,,bimatoprost (Lumigan) 0.03% ,1970-01-01,2099-12-31,
2000010400,Ranitidine 75 MG [Zantac],Drug,mimiciv_drug_ndc,Prescription Drug,,Zantac 75 75 mg Tab,1970-01-01,2099-12-31,
2000010401,coenzyme Q10 400 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Coenzyme Q10 400 mg,1970-01-01,2099-12-31,
2000010402,lepirudin 50 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Lepirudin 50MG/ML VIAL,1970-01-01,2099-12-31,
2000010403,Propofol,Drug,mimiciv_drug_ndc,Prescription Drug,,PROPOFOL (*GENERIC*) ,1970-01-01,2099-12-31,
2000010404,Acetic Acid Vaginal Gel,Drug,mimiciv_drug_ndc,Prescription Drug,,Acetic Acid Glacial 0.04% Vaginal Douche ,1970-01-01,2099-12-31,
2000010405,moxifloxacin 400 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,moxifloxacin  400 mg,1970-01-01,2099-12-31,
2000010406,Pramipexole dihydrochloride 1.5 MG [Mirapex],Drug,mimiciv_drug_ndc,Prescription Drug,,Mirapex ER 1.5mg,1970-01-01,2099-12-31,
2000010407,Octreotide 0.1 MG/ML Prefilled Syringe,Drug,mimiciv_drug_ndc,Prescription Drug,,octreotide LAR 10mg depot 10mg/syringe,1970-01-01,2099-12-31,
2000010408,Betaxolol Hydrochloride 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Betaxolol HCl 10 mg,1970-01-01,2099-12-31,
2000010409,Triazolam 0.25 MG [Halcion],Drug,mimiciv_drug_ndc,Prescription Drug,,Halcion 0.25mg,1970-01-01,2099-12-31,
2000010410,Acetaminophen Oral Tablet [Tylenol],Drug,mimiciv_drug_ndc,Prescription Drug,,Tylenol Arthritis Pain Tablet,1970-01-01,2099-12-31,
2000010411,Ketotifen 0.25 MG/ML [Zaditor],Drug,mimiciv_drug_ndc,Prescription Drug,,Zaditor 0.025 %,1970-01-01,2099-12-31,
2000010412,Budesonide Nasal Spray,Drug,mimiciv_drug_ndc,Prescription Drug,,Budesonide (Nasal) 2.5MG,1970-01-01,2099-12-31,
2000010413,Fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],Drug,mimiciv_drug_ndc,Prescription Drug,,Advair Diskus 100/50 mcg,1970-01-01,2099-12-31,
2000010414,Sodium Bicarbonate,Drug,mimiciv_drug_ndc,Prescription Drug,,SODIUM BICARBONATE ,1970-01-01,2099-12-31,
2000010415,Nafcillin,Drug,mimiciv_drug_ndc,Prescription Drug,,NAFCILLIN 2GM,1970-01-01,2099-12-31,
2000010416,darbepoetin alfa,Drug,mimiciv_drug_ndc,Prescription Drug,,Darbepoetin alpha (Aranesp) 200mcg/0.4ml syrimge,1970-01-01,2099-12-31,
2000010417,Guaifenesin 1000 MG Extended Release Oral Tablet [Muco-Fen],Drug,mimiciv_drug_ndc,Prescription Drug,,"Muco-Fen DM 60 mg-1,000 mg Oral Tb12",1970-01-01,2099-12-31,
2000010418,Chlorzoxazone 500 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,chlorzoxazone 500 mg,1970-01-01,2099-12-31,
2000010419,milk thistle extract,Drug,mimiciv_drug_ndc,Prescription Drug,,Milk Thistle Extract 250 mg caps,1970-01-01,2099-12-31,
2000010420,Hydrocortisone 5 MG [Cortef],Drug,mimiciv_drug_ndc,Prescription Drug,,Cortef 5mg,1970-01-01,2099-12-31,
2000010421,sitagliptin 50 MG Oral Tablet [Januvia],Drug,mimiciv_drug_ndc,Prescription Drug,,Januvia 50mg tab,1970-01-01,2099-12-31,
2000010422,Papain / Urea Topical Ointment [Ethezyme],Drug,mimiciv_drug_ndc,Prescription Drug,,"Ethezyme 1,100,000-100",1970-01-01,2099-12-31,
2000010423,sitagliptin 25 MG [Januvia],Drug,mimiciv_drug_ndc,Prescription Drug,,JANUVIA 25mg,1970-01-01,2099-12-31,
2000010424,Guaifenesin 600 MG [Humibid L.A.],Drug,mimiciv_drug_ndc,Prescription Drug,,Humibid L.A. 600,1970-01-01,2099-12-31,
2000010425,Lysine 500 MG Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,lysine 500mg tablets 500 mg Tab,1970-01-01,2099-12-31,
2000010426,Simvastatin 20 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Simvastatin 20 mg,1970-01-01,2099-12-31,
2000010427,Simethicone,Drug,mimiciv_drug_ndc,Prescription Drug,,SIMETHICONE SIMETHICONE,1970-01-01,2099-12-31,
2000010428,Estazolam 1 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Estazolam 1mg,1970-01-01,2099-12-31,
2000010429,Domperidone,Drug,mimiciv_drug_ndc,Prescription Drug,,domperidone  Powder,1970-01-01,2099-12-31,
2000010430,Nafarelin 0.2 MG/ACTUAT Metered Dose Nasal Spray [Synarel],Drug,mimiciv_drug_ndc,Prescription Drug,,Synarel nasal spray 1,1970-01-01,2099-12-31,
2000010431,Omeprazole 20 MG [Prilosec],Drug,mimiciv_drug_ndc,Prescription Drug,,Prilosec 20mg,1970-01-01,2099-12-31,
2000010432,Ethacrynate Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,Ethacrynate Sodium tablet,1970-01-01,2099-12-31,
2000010433,Calcium Gluconate,Drug,mimiciv_drug_ndc,Prescription Drug,,CALCIUM GLUCONATE ,1970-01-01,2099-12-31,
2000010434,Pyridostigmine Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,pyridostigmine 60mg/tablet,1970-01-01,2099-12-31,
2000010435,moxifloxacin 5 MG/ML [Vigamox],Drug,mimiciv_drug_ndc,Prescription Drug,,Vigamox 0.5% 0.5%,1970-01-01,2099-12-31,
2000010436,Dopamine,Drug,mimiciv_drug_ndc,Prescription Drug,,DopAmine 400MG PREMIX,1970-01-01,2099-12-31,
2000010437,Dutasteride 0.5 MG Oral Capsule,Drug,mimiciv_drug_ndc,Prescription Drug,,Dutasteride 0.5 mg Cap,1970-01-01,2099-12-31,
2000010438,Tenofovir disoproxil fumarate 300 MG Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,Tenofovir Disoproxil Fum. 300mg Tab,1970-01-01,2099-12-31,
2000010439,Levalbuterol 0.417 MG/ML [Xopenex],Drug,mimiciv_drug_ndc,Prescription Drug,,Xopenex 1.25mg/3mL,1970-01-01,2099-12-31,
2000010440,Clonidine,Drug,mimiciv_drug_ndc,Prescription Drug,,Clonidine TTS 1 Patch ,1970-01-01,2099-12-31,
2000010441,Brimonidine tartrate 1 MG/ML [Alphagan],Drug,mimiciv_drug_ndc,Prescription Drug,,Alphagan P 0.1%,1970-01-01,2099-12-31,
2000010442,{84 (Ethinyl Estradiol 0.03 MG / Levonorgestrel 0.15 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Seasonale 91 Day],Drug,mimiciv_drug_ndc,Prescription Drug,,Seasonale 1 tab,1970-01-01,2099-12-31,
2000010443,Hydromorphone,Drug,mimiciv_drug_ndc,Prescription Drug,,HYDROMORPHONE ,1970-01-01,2099-12-31,
2000010444,Colesevelam hydrochloride 625 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,COLESEVELAM 625,1970-01-01,2099-12-31,
2000010445,Levalbuterol 0.417 MG/ML [Xopenex],Drug,mimiciv_drug_ndc,Prescription Drug,,Levalbuterol (Xopenex) 1.25mg/3ml soln,1970-01-01,2099-12-31,
2000010446,Rabeprazole sodium 20 MG [Aciphex],Drug,mimiciv_drug_ndc,Prescription Drug,,Aciphex 20mg TAB,1970-01-01,2099-12-31,
2000010447,Phenytoin sodium 50 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Phenytoin Sodium 250mg/5mL Vial,1970-01-01,2099-12-31,
2000010448,Propofol,Drug,mimiciv_drug_ndc,Prescription Drug,,Propofol ,1970-01-01,2099-12-31,
2000010449,Metformin 500 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Metformin ER 500 mg 24 hr Tab,1970-01-01,2099-12-31,
2000010450,abiraterone acetate 250 MG Oral Tablet [Zytiga],Drug,mimiciv_drug_ndc,Prescription Drug,,Zytiga 250 mg tablet,1970-01-01,2099-12-31,
2000010451,sunitinib 12.5 MG [Sutent],Drug,mimiciv_drug_ndc,Prescription Drug,,SUTENT 12.5,1970-01-01,2099-12-31,
2000010452,desloratadine 5 MG [Clarinex],Drug,mimiciv_drug_ndc,Prescription Drug,,Clarinex 5mg,1970-01-01,2099-12-31,
2000010453,Carbidopa Oral Tablet [Lodosyn],Drug,mimiciv_drug_ndc,Prescription Drug,,Lodosyn 50mg tablet,1970-01-01,2099-12-31,
2000010454,Pentobarbital,Drug,mimiciv_drug_ndc,Prescription Drug,,Pentobarbital Sodium 1000mg/20mL Vial,1970-01-01,2099-12-31,
2000010455,Lovastatin 10 MG Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,Lovastatin 10 mg Tab,1970-01-01,2099-12-31,
2000010456,Rabeprazole sodium 20 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,rabeprazole 20 mg,1970-01-01,2099-12-31,
2000010457,Nitroglycerin,Drug,mimiciv_drug_ndc,Prescription Drug,,Nitroglycerin 100MG/250 PM,1970-01-01,2099-12-31,
2000010458,Methylprednisolone 500 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Methylprednisolone Na Succ. 500MG VIAL,1970-01-01,2099-12-31,
2000010459,oxybutynin,Drug,mimiciv_drug_ndc,Prescription Drug,,Oxybutynin Chloride ER Oxybutynin Chloride ER,1970-01-01,2099-12-31,
2000010460,Erythromycin Ethylsuccinate 40 MG/ML Oral Suspension,Drug,mimiciv_drug_ndc,Prescription Drug,,Erythromycin Ethylsuccinate 200 mg/5 mL Oral Susp,1970-01-01,2099-12-31,
2000010461,Eszopiclone 2 MG [Lunesta],Drug,mimiciv_drug_ndc,Prescription Drug,,Lunesta 2 mg,1970-01-01,2099-12-31,
2000010462,Glucosamine 1000 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Glucosamine 1000 mg,1970-01-01,2099-12-31,
2000010463,Simvastatin 40 MG [Zocor],Drug,mimiciv_drug_ndc,Prescription Drug,,Zocor 40 mg Tab,1970-01-01,2099-12-31,
2000010464,abacavir 600 MG / Lamivudine 300 MG Oral Tablet [Epzicom],Drug,mimiciv_drug_ndc,Prescription Drug,,Epzicom 600 mg-300 mg Tab,1970-01-01,2099-12-31,
2000010465,travoprost 0.04 MG/ML Ophthalmic Solution [Travatan],Drug,mimiciv_drug_ndc,Prescription Drug,,Travatan 0.004 % Eye Drops,1970-01-01,2099-12-31,
2000010466,C1 esterase inhibitor (human) 500 UNT [Cinryze],Drug,mimiciv_drug_ndc,Prescription Drug,,Cinryze (C1 estrase inhibitor) 500 units,1970-01-01,2099-12-31,
2000010467,erlotinib 150 MG Oral Tablet,Drug,mimiciv_drug_ndc,Prescription Drug,,erlotinib 150 mg Tab,1970-01-01,2099-12-31,
2000010468,Phenytoin sodium 50 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Phenytoin Sodium 100mg/2mL Vial,1970-01-01,2099-12-31,
2000010469,brimonidine,Drug,mimiciv_drug_ndc,Prescription Drug,,brimonidine 0.1,1970-01-01,2099-12-31,
2000010470,levothyroxine Oral Tablet [Levoxyl],Drug,mimiciv_drug_ndc,Prescription Drug,,Levoxyl 50 mcg,1970-01-01,2099-12-31,
2000010471,Esomeprazole 40 MG [Nexium],Drug,mimiciv_drug_ndc,Prescription Drug,,nexium 40 mg,1970-01-01,2099-12-31,
2000010472,nebivolol 10 MG Oral Tablet [Bystolic],Drug,mimiciv_drug_ndc,Prescription Drug,,Bystolic 10 mg Tab,1970-01-01,2099-12-31,
2000010473,Amylases 30000 UNT / Endopeptidases 30000 UNT / Lipase 2400 UNT [Dygase],Drug,mimiciv_drug_ndc,Prescription Drug,,"DYGASE 30,000-2,400-30,000",1970-01-01,2099-12-31,
2000010474,desloratadine 5 MG Oral Tablet [Clarinex],Drug,mimiciv_drug_ndc,Prescription Drug,,Clarinex 5mg tablet,1970-01-01,2099-12-31,
2000010475,darbepoetin alfa 0.1 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Darbepoetin Alfa In Polysorbate 40mcg/0.4mL,1970-01-01,2099-12-31,
2000010476,Morphine,Drug,mimiciv_drug_ndc,Prescription Drug,,MORPHINE SULFATE ,1970-01-01,2099-12-31,
2000010477,Timolol 5 MG/ML [Betimol],Drug,mimiciv_drug_ndc,Prescription Drug,,Betimol 0.5%,1970-01-01,2099-12-31,
2000010478,Isotretinoin 40 MG Oral Capsule [Amnesteem],Drug,mimiciv_drug_ndc,Prescription Drug,,Amnesteem 40 mg Capsule,1970-01-01,2099-12-31,
2000010479,Labetalol,Drug,mimiciv_drug_ndc,Prescription Drug,,Labetalol ,1970-01-01,2099-12-31,
2000010480,Sodium Chloride Injection,Drug,mimiciv_drug_ndc,Prescription Drug,,Sodium Chloride 3% (Hypertonic) ,1970-01-01,2099-12-31,
2000010481,Sucralfate 100 MG/ML Oral Suspension [Carafate],Drug,mimiciv_drug_ndc,Prescription Drug,,Carafate 100 mg/mL Oral Susp,1970-01-01,2099-12-31,
2000010482,ciprofibrate,Drug,mimiciv_drug_ndc,Prescription Drug,,"Cipro HC OTIC Suspension 2mg ciprofloxacin, 10mg HC/ml",1970-01-01,2099-12-31,
2000010483,mesalamine,Drug,mimiciv_drug_ndc,Prescription Drug,,Mesalamine Desensitization 10 mg /10 mL,1970-01-01,2099-12-31,
2000010484,nepafenac 1 MG/ML [Nevanac],Drug,mimiciv_drug_ndc,Prescription Drug,,Nevanac 0.1%,1970-01-01,2099-12-31,
2000010485,Aspirin 81 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Aspirin EC 81 mg,1970-01-01,2099-12-31,
2000010486,varenicline 0.5 MG Oral Tablet [Chantix],Drug,mimiciv_drug_ndc,Prescription Drug,,Varenicline Chantix 0.5 mg Tablets,1970-01-01,2099-12-31,
2000010487,efavirenz / emtricitabine / tenofovir disoproxil Oral Tablet [Atripla],Drug,mimiciv_drug_ndc,Prescription Drug,,ATRIPLA Tablet,1970-01-01,2099-12-31,
2000010488,lenalidomide 5 MG [Revlimid],Drug,mimiciv_drug_ndc,Prescription Drug,,REVLIMID 5 mg Cap,1970-01-01,2099-12-31,
2000010489,Lidocaine,Drug,mimiciv_drug_ndc,Prescription Drug,,Lidocaine 1% P.F. ,1970-01-01,2099-12-31,
2000010490,darifenacin 15 MG [Enablex],Drug,mimiciv_drug_ndc,Prescription Drug,,Enablex 15 mg tab,1970-01-01,2099-12-31,
2000010491,meropenem 500 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Meropenem 500MG VIAL,1970-01-01,2099-12-31,
2000010492,clobazam 10 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Clobazam 10 mg,1970-01-01,2099-12-31,
2000010493,Iloprost,Drug,mimiciv_drug_ndc,Prescription Drug,,Iloprost 2.5 mcg,1970-01-01,2099-12-31,
2000010494,{21 (Ethinyl Estradiol 0.035 MG / Norethindrone 1 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Necon 1/35 28 Day],Drug,mimiciv_drug_ndc,Prescription Drug,,Necon 1/35 (28) Necon 1/35 (28),1970-01-01,2099-12-31,
2000010495,Bumetanide 0.25 MG/ML,Drug,mimiciv_drug_ndc,Prescription Drug,,Bumetanide 2.5MG/10ML VIAL,1970-01-01,2099-12-31,
2000010496,Levothyroxine Sodium 0.088 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Levothyroxine 88 mcg,1970-01-01,2099-12-31,
2000010497,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],Drug,mimiciv_drug_ndc,Prescription Drug,,Symbicort 160-45mcg,1970-01-01,2099-12-31,
2000010498,Potassium Chloride 10 MEQ [K-10],Drug,mimiciv_drug_ndc,Prescription Drug,,Potassium Chloride 10mEq/100ml Premix,1970-01-01,2099-12-31,
2000010499,Oxacillin 1000 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Oxacillin 1g Froz. Bag,1970-01-01,2099-12-31,
2000010500,Norepinephrine,Drug,mimiciv_drug_ndc,Prescription Drug,,Norepinephrine ,1970-01-01,2099-12-31,
2000010501,Fentanyl,Drug,mimiciv_drug_ndc,Prescription Drug,,Fentanyl Citrate 250mcg/5mL Amp,1970-01-01,2099-12-31,
2000010502,{21 (Ethinyl Estradiol 0.03 MG / norethindrone acetate 1.5 MG Oral Tablet) } Pack [Junel 1.5/30 21 Day],Drug,mimiciv_drug_ndc,Prescription Drug,,Junel 1.5/30 (21) 1.5 mg-30 mcg tablet,1970-01-01,2099-12-31,
2000010503,Dopamine,Drug,mimiciv_drug_ndc,Prescription Drug,,Dopamine HCl 200MG/5ML;VIAL,1970-01-01,2099-12-31,
2000010504,Amylases / Endopeptidases / Lipase Delayed Release Oral Capsule [Zenpep],Drug,mimiciv_drug_ndc,Prescription Drug,,Zenpep CAP,1970-01-01,2099-12-31,
2000010505,ezetimibe 10 MG [Zetia],Drug,mimiciv_drug_ndc,Prescription Drug,,Zetia 10 mg,1970-01-01,2099-12-31,
2000010506,Budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT [Symbicort],Drug,mimiciv_drug_ndc,Prescription Drug,,Symbicort 160 mcg-4.5 mcg/actuation HFA Aerosol Inhaler,1970-01-01,2099-12-31,
2000010507,Omeprazole 20 MG [Prilosec],Drug,mimiciv_drug_ndc,Prescription Drug,,Prilosec 20 mg Cap,1970-01-01,2099-12-31,
2000010508,Psyllium 525 MG Oral Capsule [Metamucil],Drug,mimiciv_drug_ndc,Prescription Drug,,Metamucil 0.52 g Oral Cap,1970-01-01,2099-12-31,
2000010509,difluprednate 0.5 MG/ML Ophthalmic Suspension,Drug,mimiciv_drug_ndc,Prescription Drug,,difluprednate 0.05 % Eye Drops,1970-01-01,2099-12-31,
2000010510,zolmitriptan 5 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Zolmitriptan 5 mg Tab,1970-01-01,2099-12-31,
2000010511,Omeprazole 20 MG [Prilosec],Drug,mimiciv_drug_ndc,Prescription Drug,,Prilosec OTC 20 mg,1970-01-01,2099-12-31,
2000010512,Sucralfate 1000 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Sucralfate 1000 mg,1970-01-01,2099-12-31,
2000010513,trisodium citrate,Drug,mimiciv_drug_ndc,Prescription Drug,,Trisodium Citrate 0.4% Replacement Soln 4000 mL Bag,1970-01-01,2099-12-31,
2000010514,Bupivacaine,Drug,mimiciv_drug_ndc,Prescription Drug,,Bupivacaine 0.05% 250 mL CADD Med Cassette,1970-01-01,2099-12-31,
2000010515,sodium polystyrene sulfonate 15000 MG Powder for Oral Suspension [Kayexalate],Drug,mimiciv_drug_ndc,Prescription Drug,,Kayexalate 15 gm/ 4 teasp,1970-01-01,2099-12-31,
2000010516,{112 (bismuth subsalicylate 262 MG Chewable Tablet) / 56 (Metronidazole 250 MG Oral Tablet) / 56 (Tetracycline 500 MG Oral Capsule) } Pack [Helidac Therapy],Drug,mimiciv_drug_ndc,Prescription Drug,,Helidac 1 tab,1970-01-01,2099-12-31,
2000010517,nepafenac 1 MG/ML Ophthalmic Suspension [Nevanac],Drug,mimiciv_drug_ndc,Prescription Drug,,Nevanac 0.1 % Eye Drops,1970-01-01,2099-12-31,
2000010518,Acetaminophen / Aspirin / Caffeine Oral Tablet [Excedrin],Drug,mimiciv_drug_ndc,Prescription Drug,,Excedrin Aspirin Free 1 tablet,1970-01-01,2099-12-31,
2000010519,exemestane 25 MG Oral Tablet [Aromasin],Drug,mimiciv_drug_ndc,Prescription Drug,,Aromasin (exemestane) 25 mg tablet,1970-01-01,2099-12-31,
2000010520,Sodium,Drug,mimiciv_drug_ndc,Prescription Drug,,Sodium CITRATE 4% 500 mL Bag,1970-01-01,2099-12-31,
2000010521,interferon beta-1b 0.3 MG [Betaseron],Drug,mimiciv_drug_ndc,Prescription Drug,,Betaseron 0.3 mg Sub-Q Kit,1970-01-01,2099-12-31,
2000010522,Oxymorphone,Drug,mimiciv_drug_ndc,Prescription Drug,,Oxymorphone 60mg,1970-01-01,2099-12-31,
2000010523,Melatonin 1 MG,Drug,mimiciv_drug_ndc,Prescription Drug,,Melatonin 1mg,1970-01-01,2099-12-31,
